Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29/12/2015,1253.7,1270,1251.05,1265,1262.6724179578,28979,1525,36590984,6949,23.98,18.95,11.3
28/12/2015,1261.1,1267.25,1244,1246.8,1252.231753313,39240,1782,49137574,11361,28.95,23.25,-14.3
24/12/2015,1257.05,1270.55,1254.45,1257.7,1260.4762855528,26545,1199,33459343,5318,20.03,16.1,0.65
23/12/2015,1260.1,1270.7,1249,1252.85,1257.0571086058,39206,1697,49284181,8788,22.41,21.7,-7.25
22/12/2015,1278.9,1278.9,1241.65,1258.5,1262.0143631317,45394,1775,57287880,7875,17.35,37.25,-20.4
21/12/2015,1245.1,1284.15,1241.8,1277.15,1271.297316941,81176,3546,103198831,21959,27.05,42.35,32.05
18/12/2015,1238.1,1258.2,1235.6,1244.3,1246.5757774345,64089,3395,79891795,11664,18.2,22.6,6.2
17/12/2015,1212,1253,1196.3,1246.9,1215.9710345892,518515,8511,630499221,352241,67.93,56.7,34.9
16/12/2015,1259,1265,1210.8,1218.9,1226.2160421408,255714,13289,313560609,34470,13.48,54.2,-40.1
15/12/2015,1290,1304,1280.05,1289.05,1292.5729608939,35800,2362,46274112,6790,18.97,23.95,-0.95
14/12/2015,1248.55,1295.9,1229,1287,1255.4796095445,55320,3728,69453132,10202,18.44,66.9,38.45
11/12/2015,1289.9,1295,1244,1262.3,1268.162016233,57414,3083,72810254,7455,12.98,51,-27.6
10/12/2015,1319,1319.5,1284.05,1291.05,1295.8978902515,19244,1183,24938259,4594,23.87,35.45,-27.95
09/12/2015,1313,1328,1305.05,1312.8,1319.6853375632,40348,2240,53246664,12932,32.05,22.95,-0.2
08/12/2015,1323,1333,1303.15,1319.65,1317.7686962976,212863,3333,280504198,148065,69.56,29.85,-3.35
07/12/2015,1320,1330,1309,1324.85,1322.6394236447,16934,1098,22397576,3115,18.39,21,4.85
04/12/2015,1342,1342,1312.75,1316,1320.8572517975,27538,1702,36373767,5649,20.51,29.25,-26
03/12/2015,1367,1368,1342.7,1348.7,1350.0115350877,22800,1547,30780263,6662,29.22,25.3,-18.3
02/12/2015,1370.05,1377.9,1364.9,1368.75,1370.4758451739,51025,1841,69928530,24734,48.47,13,-1.3
01/12/2015,1369,1380.8,1358.15,1369.7,1367.4605521195,79548,3164,108778752,37658,47.34,22.65,0.7
30/11/2015,1355,1369.65,1355,1367.25,1362.8339434824,24311,1510,33131856,5155,21.2,14.65,12.25
27/11/2015,1350,1368.5,1345.95,1348.2,1358.3247411057,57649,2603,78306063,15241,26.44,22.55,-1.8
26/11/2015,1324,1354,1317.95,1345.1,1334.2245774389,43544,2587,58097475,22246,51.09,36.05,21.1
24/11/2015,1322.05,1327.15,1312.2,1317.95,1319.651298596,55483,2220,73218213,22769,41.04,14.95,-4.1
23/11/2015,1317,1332,1310,1322.6,1321.6735444362,64992,2853,85898207,19361,29.79,22,5.6
20/11/2015,1292,1325,1291.7,1316.55,1316.2397247783,60315,3039,79388999,18439,30.57,33.3,24.55
19/11/2015,1287.2,1297.5,1276,1291.75,1288.5715327517,38395,1810,49474704,9655,25.15,21.5,4.55
18/11/2015,1288.45,1304,1272,1277.4,1290.5214773399,37202,1961,48009980,12808,34.43,32,-11.05
17/11/2015,1280,1298.15,1269.5,1288.45,1283.6229437167,69239,3246,88876769,23578,34.05,28.65,8.45
16/11/2015,1254.25,1287.85,1238.5,1278.15,1275.171235414,64788,3538,82615794,19509,30.11,49.35,23.9
13/11/2015,1249,1259,1244.45,1250.35,1254.0107407774,50555,1255,63396513,34038,67.33,14.55,1.35
11/11/2015,1262,1273.85,1258.3,1264.15,1266.0798643232,9729,542,12317691,3948,40.58,15.55,2.15
10/11/2015,1245,1268.1,1237.1,1262,1256.3064779798,40985,2940,51489721,10653,25.99,31,17
09/11/2015,1236,1261.7,1215.1,1247.85,1238.1229161695,58666,5109,72635719,17144,29.22,46.6,11.85
06/11/2015,1259,1268.05,1213.5,1248.15,1239.7660441565,98151,5527,121684277,5812,5.92,54.55,-10.85
05/11/2015,1255,1269.75,1245.1,1260.15,1257.2068329325,91059,2444,114479997,12404,13.62,24.65,5.15
04/11/2015,1232.9,1258.95,1232,1253.9,1250.1497609415,54380,3659,67983144,16645,30.61,26.95,21
03/11/2015,1209.1,1235,1209.1,1232.8,1226.1945390329,63139,3727,77420697,20657,32.72,25.9,23.7
02/11/2015,1202,1236.5,1201,1209.15,1215.4695429569,93361,5055,113477452,37198,39.84,35.5,7.15
30/10/2015,1228.2,1228.2,1175,1182.5,1198.121936844,44113,3620,52852753,12028,27.27,53.2,-45.7
29/10/2015,1231,1232.95,1215,1228.2,1224.7076461769,29348,1990,35942720,6661,22.7,17.95,-2.8
28/10/2015,1244.5,1252,1220,1229.75,1235.4629040039,20730,1606,25611146,5248,25.32,32,-14.75
27/10/2015,1244,1257.1,1233.8,1249.95,1245.2801606896,23897,1391,29758460,6017,25.18,23.3,5.95
26/10/2015,1248.1,1260,1237.9,1243.8,1246.5051838161,34627,1445,43162735,11832,34.17,22.1,-4.3
23/10/2015,1260.75,1279,1240.5,1248.1,1262.6297117204,70834,3339,89437113,35438,50.03,38.5,-12.65
21/10/2015,1251.8,1264.9,1232.9,1258.25,1247.9613942939,41885,2518,52270863,9456,22.58,32,6.45
20/10/2015,1285,1285,1247,1250.95,1264.0664603356,36834,2653,46560624,10944,29.71,38,-34.05
19/10/2015,1290,1295.15,1275.05,1279.5,1282.8076331871,26673,1436,34216328,5246,19.67,20.1,-10.5
16/10/2015,1273.5,1294.5,1270,1289.15,1281.6522961187,24193,1475,31007014,4357,18.01,24.5,15.65
15/10/2015,1289.05,1300.9,1268.15,1274.95,1285.0407043799,35549,2015,45681912,8626,24.27,32.75,-14.1
14/10/2015,1270.05,1289,1270.05,1285.95,1282.7182482664,16007,1076,20532471,2886,18.03,18.95,15.9
13/10/2015,1273.8,1289.5,1269.65,1281.2,1278.3284092854,17533,1166,22412932,1905,10.87,19.85,7.4
12/10/2015,1269.5,1281,1263.65,1275.6,1274.4490938559,27148,1539,34598744,8803,32.43,17.35,6.1
09/10/2015,1280,1286.65,1262.55,1269.3,1273.9893657521,39401,2090,50196455,8155,20.7,24.1,-10.7
08/10/2015,1298,1298,1267.1,1270.85,1274.994907459,1139117,2104,1452368374,1107151,97.19,30.9,-27.15
07/10/2015,1264.55,1299,1263.8,1285.35,1273.2556429843,87055,3185,110843270,18419,21.16,35.2,20.8
