Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25/07/2014,528,554.95,528,550.35,546.2880439825,625158,24661,341516341,162439,25.98,26.95,22.35
24/07/2014,574.4,579.8,562.6,576.8,573.2630755382,237734,10707,136284124,62896,26.46,17.2,2.4
23/07/2014,561,571.8,555,569.35,565.9809749804,217030,9379,122834851,70730,32.59,16.8,8.35
22/07/2014,548,561,542.4,558.9,554.6573956285,138352,5463,76737960,58428,42.23,18.6,10.9
21/07/2014,550.3,553.15,542.3,545.1,546.2210562651,86910,3773,47472072,32662,37.58,10.85,-5.2
18/07/2014,542,554.9,542,547.7,551.361420259,208638,10435,115034944,41903,20.08,12.9,5.7
17/07/2014,537,544.25,534.1,537.85,539.3206958887,120594,5529,65038840,40046,33.21,10.15,0.85
16/07/2014,540.05,542.5,532.8,535.45,535.7792126111,74728,3227,40037709,20897,27.96,9.7,-4.6
15/07/2014,539,542.85,535,537.25,537.8429323225,81519,4440,43844418,17481,21.44,7.85,-1.75
14/07/2014,554.9,554.9,537.85,540.45,544.0275960409,83454,4840,45401279,22054,26.43,17.05,-14.45
11/07/2014,554,556,547.4,552.55,552.2501601225,143640,14009,79325213,59110,41.15,8.6,-1.45
10/07/2014,546,558,540.1,544.8,548.3388570503,154425,9259,84677228,43030,27.86,17.9,-1.2
09/07/2014,550,554.65,540.9,543.1,545.840236992,135532,5588,73978819,48071,35.47,13.75,-6.9
08/07/2014,560,560,548,550.65,551.478792531,112036,4119,61785478,28864,25.76,12,-9.35
07/07/2014,549.5,558.9,549.2,557.7,555.0257528809,106823,5693,59289516,35248,33,9.7,8.2
04/07/2014,559,560,544,547.5,550.4218333764,112241,4693,61779897,25605,22.81,16,-11.5
03/07/2014,545.65,557.5,545.55,555.6,552.5867118695,107073,4718,59167117,59058,55.16,11.95,9.95
02/07/2014,541,548.5,538.8,541.65,543.2422664178,130179,5614,70718735,44146,33.91,9.7,0.65
01/07/2014,547,547,536.85,538.65,539.8615297322,88120,5212,47572598,29504,33.48,10.15,-8.35
30/06/2014,550,553.4,542,544.95,548.0482383985,122786,5089,67292651,32111,26.15,11.4,-5.05
27/06/2014,537.05,548.8,536.95,545.85,544.3678061279,207642,8674,113033620,64601,31.11,11.85,8.8
26/06/2014,529,538.85,529,535.65,533.9563660886,120113,5332,64135101,40487,33.71,9.85,6.65
25/06/2014,531.7,533.8,525.5,528.4,528.8805267095,148393,6788,78482168,74978,50.53,8.3,-3.3
24/06/2014,532.1,533.3,527.35,531.3,530.5824034562,75458,3070,40036687,18278,24.22,5.95,-0.8
23/06/2014,539,539,529.55,531.35,532.155334244,90772,3699,48304804,15377,16.94,9.45,-7.65
20/06/2014,540,542.8,531.95,536.35,536.4160500854,101906,4797,54664014,20501,20.12,10.85,-3.65
19/06/2014,531,539.8,527,537.25,536.6660937756,134406,7383,72131143,36656,27.27,12.8,6.25
18/06/2014,537,539.5,528.8,530.6,532.2695372642,118210,4546,62919582,31884,26.97,10.7,-6.4
17/06/2014,537,542,533.8,536,537.7390434868,112011,5139,60232688,27039,24.14,8.2,-1
16/06/2014,531.5,540,529.25,535.4,534.9835089381,168940,11022,90380114,49837,29.5,10.75,3.9
13/06/2014,534,534.8,524,529,529.1046689604,152882,6254,80890580,39864,26.08,10.8,-5
12/06/2014,534.7,534.7,522.7,530.65,529.5380108003,150181,8655,79526548,42705,28.44,12,-4.05
