74,130
2001,Price
73,125.05
2001,Price
72,128
2001,Price
71,146
2001,Price
68,152.65
2001,Price
67,156.7
2001,Price
66,158
2001,Price
64,163.5
2001,Price
61,171
2001,Price
60,170.5
2001,Price
59,164.9
2001,Price
58,158.5
2001,Price
57,168.95
2001,Price
54,182.95
2001,Price
53,186
2001,Price
52,189.4
2001,Price
51,187
2001,Price
50,178.9
2001,Price
47,177.8
2001,Price
46,173.7
2001,Price
45,170.5
2001,Price
44,172.1
2001,Price
43,177.95
2001,Price
40,179.45
2001,Price
39,174.9
2001,Price
38,175.95
2001,Price
37,173.95
2001,Price
36,166
2001,Price
33,161.7
2001,Price
32,164.8
2001,Price
31,169.4
2001,Price
30,165.65
2001,Price
29,164
2001,Price
25,159.9
2001,Price
24,159.4
2001,Price
23,156.85
2001,Price
22,158.5
2001,Price
19,151.5
2001,Price
18,147.35
2001,Price
17,148.25
2001,Price
16,148.9
2001,Price
15,147
2001,Price
12,149
2001,Price
11,150.45
2001,Price
10,152.9
2001,Price
9,154.45
2001,Price
8,157
2001,Price
5,155
2001,Price
4,162.5
2001,Price
3,160
2001,Price
2,154.8
2000,Price
1,153.75
2000,Price
364,149.5
2000,Price
363,147.35
2000,Price
362,145
2000,Price
361,146.8
2000,Price
357,157.9
2000,Price
356,158.35
2000,Price
355,161.4
2000,Price
354,167
2000,Price
353,164.65
2000,Price
350,170
2000,Price
349,174
2000,Price
348,163.8
2000,Price
347,165.5
2000,Price
346,166
2000,Price
343,162.5
2000,Price
342,157.3
2000,Price
341,154.5
2000,Price
340,151.5
2000,Price
339,149.7
2000,Price
336,146.4
2000,Price
335,148.75
2000,Price
334,154.5
2000,Price
333,157.45
2000,Price
332,151.5
2000,Price
329,146.9
2000,Price
328,145.25
2000,Price
327,148.4
2000,Price
326,149.7
2000,Price
325,145.1
2000,Price
322,142
2000,Price
321,145
2000,Price
320,144.8
2000,Price
319,141.9
2000,Price
318,141.7
2000,Price
315,144.9
2000,Price
314,148
2000,Price
313,150.8
2000,Price
312,148.4
2000,Price
311,151.35
2000,Price
308,147.85
2000,Price
307,139.5
2000,Price
306,135
2000,Price
305,132.5
2000,Price
304,134.5
2000,Price
301,133.7
2000,Price
300,135.1
2000,Price
299,144.75
2000,Price
298,138
2000,Price
297,149
2000,Price
294,152
2000,Price
293,147
2000,Price
292,151.35
2000,Price
291,152.5
2000,Price
290,164.5
2000,Price
290,156.5
2000,Price
287,160.1
2000,Price
286,162.5
2000,Price
285,164.5
2000,Price
284,168.8
2000,Price
283,177
2000,Price
280,180
2000,Price
279,187.9
2000,Price
278,189.8
2000,Price
277,189.7
2000,Price
273,188
2000,Price
272,186.1
2000,Price
271,186.7
2000,Price
270,188.45
2000,Price
269,192
2000,Price
266,189
2000,Price
265,192.25
2000,Price
264,192
2000,Price
263,194
2000,Price
262,194.9
2000,Price
259,202.7
2000,Price
258,204.25
2000,Price
257,213
2000,Price
256,214
2000,Price
255,219.4
2000,Price
252,204.8
2000,Price
251,205.7
2000,Price
250,207.25
2000,Price
249,201
2000,Price
248,194.4
2000,Price
244,189.5
2000,Price
243,193
2000,Price
242,202.4
2000,Price
241,205
2000,Price
238,200
2000,Price
237,199.05
2000,Price
236,203.45
2000,Price
235,204
2000,Price
234,207.9
2000,Price
231,201.1
2000,Price
230,210
2000,Price
229,184
2000,Price
227,175.4
2000,Price
224,179.6
2000,Price
223,181.7
2000,Price
222,184.9
2000,Price
221,183.65
2000,Price
220,174.95
2000,Price
217,178
2000,Price
216,181
2000,Price
215,183.9
2000,Price
214,196.9
2000,Price
213,203
2000,Price
210,213
2000,Price
209,210
2000,Price
208,188.8
2000,Price
207,188
2000,Price
206,199.9
2000,Price
203,209.5
2000,Price
202,210.9
2000,Price
201,216.9
2000,Price
200,217.9
2000,Price
199,220
2000,Price
196,222
2000,Price
195,229.1
2000,Price
194,229
2000,Price
193,226.8
2000,Price
192,231
2000,Price
189,226
2000,Price
188,226.9
2000,Price
187,233.5
2000,Price
186,232.45
2000,Price
185,218.85
2000,Price
182,216.95
2000,Price
181,222
2000,Price
180,214.9
2000,Price
179,216.25
2000,Price
178,216.25
2000,Price
175,219.9
2000,Price
174,221.75
2000,Price
173,227
2000,Price
172,231
2000,Price
171,234
2000,Price
168,229
2000,Price
167,232.5
2000,Price
166,234.6
2000,Price
165,224.75
2000,Price
164,227
2000,Price
161,220
2000,Price
160,221
2000,Price
159,219.9
2000,Price
158,216
2000,Price
157,233.25
2000,Price
154,225
2000,Price
153,246
2000,Price
152,255.05
2000,Price
151,231.1
2000,Price
150,216.75
2000,Price
147,223
2000,Price
146,219.5
2000,Price
145,199.5
2000,Price
144,203.8
2000,Price
143,205.9
2000,Price
140,210.9
2000,Price
139,211.5
2000,Price
138,225
2000,Price
137,219
2000,Price
136,219
2000,Price
133,228
2000,Price
132,255.55
2000,Price
131,278
2000,Price
130,276.9
2000,Price
129,313
2000,Price
126,302.6
2000,Price
125,277
2000,Price
124,274.25
2000,Price
123,276
2000,Price
119,281
2000,Price
118,311.5
2000,Price
117,309.8
2000,Price
116,295
2000,Price
115,283.8
2000,Price
111,284
2000,Price
110,291
2000,Price
109,295
2000,Price
108,295.95
2000,Price
104,310
2000,Price
103,342.5
2000,Price
102,353
2000,Price
101,366
2000,Price
98,341.25
2000,Price
97,322.9
2000,Price
96,319
2000,Price
95,304
2000,Price
94,338.9
2000,Price
91,325
2000,Price
90,342.1
2000,Price
89,363
2000,Price
89,360
2000,Price
88,367.15
2000,Price
87,353
2000,Price
84,334
2000,Price
83,375
2000,Price
82,364
2000,Price
81,337.05
2000,Price
76,348
2000,Price
75,366.95
2000,Price
74,401.45
2000,Price
73,371.75
2000,Price
70,344.25
2000,Price
69,370
2000,Price
69,318.8
2000,Price
68,400
2000,Price
67,409
2000,Price
66,414.85
2000,Price
63,422
2000,Price
62,466
2000,Price
61,479
2000,Price
60,515
2000,Price
59,515
2000,Price
56,527
2000,Price
55,555
2000,Price
54,525
2000,Price
53,527
2000,Price
52,524.5
2000,Price
49,535
2000,Price
48,557.8
2000,Price
47,585
2000,Price
46,634
2000,Price
45,664.75
2000,Price
42,616.95
2000,Price
41,571.3
2000,Price
40,562
2000,Price
39,551.8
2000,Price
38,520
2000,Price
35,522
2000,Price
34,547.5
2000,Price
33,533.5
2000,Price
32,515.45
2000,Price
31,529
2000,Price
31,510
2000,Price
28,519
2000,Price
27,522.95
2000,Price
25,525
2000,Price
24,550.25
2000,Price
21,566
2000,Price
20,596
2000,Price
19,620
2000,Price
18,599.9
2000,Price
17,560.5
2000,Price
14,523.8
2000,Price
13,516.9
2000,Price
12,545
2000,Price
11,537.25
2000,Price
10,537
2000,Price
7,534
2000,Price
6,548
2000,Price
5,528.95
2000,Price
4,489.8
1999,Price
3,453.55
1999,Price
364,427
1999,Price
363,428
1999,Price
362,405.75
1999,Price
361,387
1999,Price
358,394
1999,Price
357,400
1999,Price
356,396
1999,Price
355,400
1999,Price
354,410
1999,Price
351,403
1999,Price
350,399.7
1999,Price
349,396
1999,Price
348,412
1999,Price
347,418.5
1999,Price
344,408.9
1999,Price
343,411
1999,Price
342,441
1999,Price
341,422.8
1999,Price
340,408
1999,Price
337,429
1999,Price
336,421.5
1999,Price
335,415
1999,Price
334,425
1999,Price
333,432
1999,Price
330,438
1999,Price
329,430
1999,Price
328,442
1999,Price
326,443
1999,Price
323,422.8
1999,Price
322,410.35
1999,Price
321,394.75
1999,Price
320,385.9
1999,Price
319,405
1999,Price
316,393
1999,Price
315,378.5
1999,Price
313,355
1999,Price
311,364
1999,Price
309,362
1999,Price
308,363
1999,Price
307,393
1999,Price
306,389.9
1999,Price
305,382
1999,Price
302,364.5
1999,Price
301,368
1999,Price
300,369.9
1999,Price
299,379.4
1999,Price
298,389.5
1999,Price
295,382
1999,Price
294,387
1999,Price
293,411.75
1999,Price
291,411.75
1999,Price
288,412
1999,Price
287,415
1999,Price
286,400
1999,Price
285,427.25
1999,Price
284,403.55
1999,Price
281,373.7
1999,Price
281,373.7
1999,Price
280,346.05
1999,Price
279,333
1999,Price
278,326
1999,Price
277,343.5
1999,Price
274,344
1999,Price
273,362.5
1999,Price
272,357.25
1999,Price
271,359
1999,Price
270,368
1999,Price
267,376
1999,Price
266,383.9
1999,Price
265,384.75
1999,Price
264,382
1999,Price
263,386
1999,Price
260,372.8
1999,Price
259,367
1999,Price
258,378
1999,Price
257,374.9
1999,Price
253,370
1999,Price
252,383
1999,Price
251,385.1
1999,Price
250,413
1999,Price
249,410.9
1999,Price
246,413.9
1999,Price
245,418
1999,Price
244,429.9
1999,Price
243,422
1999,Price
242,419
1999,Price
239,419.5
1999,Price
238,420.25
1999,Price
237,430
1999,Price
236,435
1999,Price
235,460
1999,Price
232,462.9
1999,Price
231,456
1999,Price
230,444.95
1999,Price
229,412.8
1999,Price
228,413
1999,Price
225,402
1999,Price
224,407
1999,Price
223,409.25
1999,Price
222,422
1999,Price
221,428.4
1999,Price
218,425.95
1999,Price
217,437
1999,Price
216,412.55
1999,Price
215,393
1999,Price
214,383.5
1999,Price
211,386.5
1999,Price
210,376.9
1999,Price
209,369
1999,Price
208,367.5
1999,Price
207,360.5
1999,Price
204,346
1999,Price
203,343.9
1999,Price
202,330
1999,Price
201,321.9
1999,Price
200,337.9
1999,Price
197,340
1999,Price
196,352
1999,Price
195,360
1999,Price
194,376
1999,Price
193,357
1999,Price
190,337.05
1999,Price
189,316.8
1999,Price
188,296.95
1999,Price
187,281.35
1999,Price
186,275
1999,Price
183,264.4
1999,Price
182,257
1999,Price
181,256.8
1999,Price
180,260.9
1999,Price
179,267
1999,Price
176,265.5
1999,Price
175,266
1999,Price
174,277
1999,Price
173,282.8
1999,Price
172,281
1999,Price
169,287
1999,Price
168,285
1999,Price
167,272.25
1999,Price
166,274
1999,Price
165,257
1999,Price
162,257.1
1999,Price
161,259
1999,Price
160,247.05
1999,Price
159,237.9
1999,Price
158,244
1999,Price
155,244.05
1999,Price
154,231.8
1999,Price
153,219.5
1999,Price
152,220
1999,Price
151,224.05
1999,Price
148,212.5
1999,Price
147,231.9
1999,Price
146,243
1999,Price
145,241.75
1999,Price
144,233.5
1999,Price
141,243.25
1999,Price
140,252
1999,Price
139,256
1999,Price
138,261.5
1999,Price
137,270
1999,Price
134,263.7
1999,Price
133,252.85
1999,Price
132,258.9
1999,Price
131,253
1999,Price
130,250.5
1999,Price
127,246.2
1999,Price
126,234.6
1999,Price
125,237
1999,Price
124,228.8
1999,Price
123,231.5
1999,Price
119,235.6
1999,Price
118,234
1999,Price
116,227.9
1999,Price
113,250
1999,Price
112,262.7
1999,Price
111,249
1999,Price
110,233.5
1999,Price
109,216.3
1999,Price
107,227.5
1999,Price
106,213.1
1999,Price
105,199.8
1999,Price
103,202.8
1999,Price
102,207
1999,Price
99,211
1999,Price
98,211.8
1999,Price
97,218.5
1999,Price
96,217.9
1999,Price
95,227
1999,Price
91,236
1999,Price
90,237.4
1999,Price
89,233
1999,Price
85,236.1
1999,Price
83,250.5
1999,Price
82,237
1999,Price
81,238.9
1999,Price
78,242.1
1999,Price
76,245.9
1999,Price
75,254.2
1999,Price
74,258.7
1999,Price
71,258.5
1999,Price
70,268
1999,Price
69,264.9
1999,Price
68,259.8
1999,Price
67,269
1999,Price
64,263
1999,Price
63,254.5
1999,Price
62,264.5
1999,Price
60,250
1999,Price
58,246
1999,Price
57,240
1999,Price
56,243
1999,Price
55,244
1999,Price
54,242
1999,Price
53,256
1999,Price
50,255.8
1999,Price
49,262.9
1999,Price
48,246.5
1999,Price
47,228.3
1999,Price
47,215
1999,Price
46,211.4
1999,Price
43,199
1999,Price
42,205
1999,Price
41,195
1999,Price
40,188
1999,Price
39,191
1999,Price
36,182
1999,Price
35,184
1999,Price
34,183.4
1999,Price
33,183
1999,Price
32,185.1
1999,Price
29,185.7
1999,Price
28,188.7
1999,Price
27,190
1999,Price
25,188.7
1999,Price
22,186.4
1999,Price
21,185
1999,Price
21,182.5
1999,Price
19,186
1999,Price
18,184
1999,Price
15,191.5
1999,Price
14,188.2
1999,Price
13,190
1999,Price
12,192
1999,Price
11,208
1999,Price
8,202
1999,Price
7,189.3
1999,Price
6,177
1999,Price
6,174
1999,Price
5,168
1999,Price
4,173
1998,Price
1,166.9
1998,Price
365,169
1998,Price
364,169.5
1998,Price
364,167.5
1998,Price
363,166
1998,Price
362,167
1998,Price
358,160.5
1998,Price
357,163.4
1998,Price
356,165.8
1998,Price
355,163
1998,Price
352,154.1
1998,Price
351,154.8
1998,Price
350,156.6
1998,Price
349,157.7
1998,Price
348,161
1998,Price
345,157.2
1998,Price
344,157.4
1998,Price
343,157.4
1998,Price
342,155.7
1998,Price
341,154
1998,Price
338,149.4
1998,Price
337,149
1998,Price
336,149
1998,Price
335,150.5
1998,Price
334,150.4
1998,Price
331,155.1
1998,Price
330,159
1998,Price
329,162
1998,Price
328,164.2
1998,Price
327,163.8
1998,Price
324,169.3
1998,Price
323,173.2
1998,Price
322,173.6
1998,Price
321,174.5
1998,Price
321,171
1998,Price
320,165.9
1998,Price
317,167
1998,Price
316,167.6
1998,Price
315,171
1998,Price
314,167.9
1998,Price
313,165.7
1998,Price
310,156.4
1998,Price
309,152.5
1998,Price
307,149
1998,Price
306,150
1998,Price
303,152
1998,Price
302,153
1998,Price
301,160
1998,Price
300,163.5
1998,Price
299,161.9
1998,Price
296,150.5
1998,Price
293,158.5
1998,Price
292,163
1998,Price
289,161
1998,Price
288,162
1998,Price
287,157
1998,Price
286,156.1
1998,Price
285,161
1998,Price
282,166
1998,Price
281,176
1998,Price
280,174.9
1998,Price
279,172
1998,Price
278,175
1998,Price
273,186.9
1998,Price
272,194.5
1998,Price
271,195.9
1998,Price
268,192
1998,Price
267,187
1998,Price
266,173.5
1998,Price
265,176.6
1998,Price
264,181
1998,Price
261,178.7
1998,Price
260,184.5
1998,Price
259,189
1998,Price
258,183
1998,Price
257,177
1998,Price
254,175.2
1998,Price
253,177
1998,Price
252,183.4
1998,Price
251,182.5
1998,Price
250,180.7
1998,Price
247,170.6
1998,Price
246,158.5
1998,Price
245,156
1998,Price
244,156.5
1998,Price
243,158.9
1998,Price
240,162.1
1998,Price
239,165
1998,Price
237,158.4
1998,Price
236,154.4
1998,Price
233,159
1998,Price
232,160
1998,Price
231,154.8
1998,Price
230,151.9
1998,Price
229,156.9
1998,Price
226,154.5
1998,Price
225,150.4
1998,Price
224,142.7
1998,Price
223,139.9
1998,Price
223,136.5
1998,Price
222,140
1998,Price
219,145.5
1998,Price
218,150
1998,Price
217,149.5
1998,Price
216,146
1998,Price
215,151.8
1998,Price
212,158
1998,Price
211,163.7
1998,Price
210,163
1998,Price
209,158
1998,Price
208,170.9
1998,Price
205,185
1998,Price
204,195
1998,Price
203,197.5
1998,Price
202,200
1998,Price
201,206
1998,Price
198,211
1998,Price
197,211
1998,Price
196,203.8
1998,Price
195,202.8
1998,Price
194,208
1998,Price
191,209.9
1998,Price
190,218
1998,Price
189,209.8
1998,Price
188,209
1998,Price
187,207
1998,Price
184,209
1998,Price
183,214
1998,Price
182,213.9
1998,Price
181,220
1998,Price
180,221
1998,Price
177,217.3
1998,Price
176,215
1998,Price
175,197
1998,Price
174,191
1998,Price
173,195
1998,Price
170,207
1998,Price
169,217
1998,Price
168,215
1998,Price
167,203
1998,Price
166,212.9
1998,Price
163,229
1998,Price
162,218.5
1998,Price
161,213
1998,Price
160,212
1998,Price
159,214.5
1998,Price
156,208.5
1998,Price
155,219.9
1998,Price
154,213
1998,Price
153,227
1998,Price
152,256
1998,Price
149,244.3
1998,Price
148,250
1998,Price
147,256.4
1998,Price
146,258.9
1998,Price
145,259
1998,Price
142,256.5
1998,Price
141,258
1998,Price
140,263
1998,Price
139,267.7
1998,Price
138,269
1998,Price
135,267
1998,Price
134,270
1998,Price
133,274.5
1998,Price
132,284
1998,Price
128,291.5
1998,Price
126,295
1998,Price
125,298.5
1998,Price
124,297.5
1998,Price
120,290
1998,Price
119,294
1998,Price
117,297
1998,Price
114,303.2
1998,Price
113,308.7
1998,Price
112,322.8
1998,Price
111,299
1998,Price
110,304
1998,Price
107,294
1998,Price
106,294
1998,Price
105,297.5
1998,Price
103,296
1998,Price
100,304
1998,Price
98,306
1998,Price
97,304
1998,Price
96,311
1998,Price
93,306
1998,Price
92,311
1998,Price
91,297.9
1998,Price
90,277.5
1998,Price
89,279
1998,Price
86,271.5
1998,Price
85,279.5
1998,Price
84,279
1998,Price
83,287.5
1998,Price
82,284.3
1998,Price
79,269.9
1998,Price
78,273
1998,Price
77,270.7
1998,Price
76,269.4
1998,Price
75,276
1998,Price
71,271.7
1998,Price
70,272
1998,Price
69,282
1998,Price
68,290
1998,Price
65,282.5
1998,Price
64,284.5
1998,Price
63,285
1998,Price
62,285.5
1998,Price
61,271.6
1998,Price
58,248
1998,Price
57,246
1998,Price
55,235.7
1998,Price
54,235
1998,Price
51,234.3
1998,Price
50,232.4
1998,Price
49,225.8
1998,Price
48,225.4
1998,Price
47,226.4
1998,Price
44,215
1998,Price
43,218
1998,Price
42,230
1998,Price
41,231.6
1998,Price
40,235
1998,Price
37,234.75
1998,Price
36,237
1998,Price
35,243
1998,Price
34,252
1998,Price
33,254
1998,Price
29,247.25
1998,Price
28,247
1998,Price
27,265.5
1998,Price
23,271.25
1998,Price
22,277
1998,Price
21,281.25
1998,Price
20,287.5
1998,Price
19,283.75
1998,Price
16,289
1998,Price
15,306.5
1998,Price
14,313.75
1998,Price
13,311.75
1998,Price
12,307
1998,Price
9,316.25
1998,Price
8,320.75
1998,Price
7,325
1998,Price
6,325.25
1998,Price
5,332
1998,Price
2,327.5
1997,Price
1,390
1997,Price
365,330
1997,Price
364,326
1997,Price
363,324.75
1997,Price
360,314
1997,Price
358,313
1997,Price
357,319
1997,Price
356,311.25
1997,Price
353,309
1997,Price
352,305
1997,Price
351,295
1997,Price
350,289
1997,Price
349,295.75
1997,Price
346,305
1997,Price
345,319
1997,Price
344,325
1997,Price
343,320
1997,Price
342,318
1997,Price
339,326
1997,Price
338,329
1997,Price
337,342.5
1997,Price
336,339.75
1997,Price
335,339.5
1997,Price
332,342
1997,Price
331,343
1997,Price
330,345
1997,Price
329,345
1997,Price
328,335
1997,Price
325,340
1997,Price
324,330
1997,Price
323,340.5
1997,Price
322,359
1997,Price
321,360
1997,Price
318,360
1997,Price
317,359
1997,Price
316,357.75
1997,Price
315,358.75
1997,Price
314,360
1997,Price
311,353
1997,Price
310,352.25
1997,Price
309,361.75
1997,Price
308,366
1997,Price
307,363.25
1997,Price
303,365
1997,Price
300,375.5
1997,Price
297,368.5
1997,Price
296,377
1997,Price
295,375.25
1997,Price
294,378.5
1997,Price
293,384
1997,Price
290,386
1997,Price
289,386.5
1997,Price
288,383
1997,Price
287,386
1997,Price
286,404
1997,Price
283,391
1997,Price
282,387.75
1997,Price
281,385
1997,Price
280,379
1997,Price
279,378
1997,Price
276,390
1997,Price
274,390
1997,Price
273,402.5
1997,Price
272,415
1997,Price
269,416.5
1997,Price
268,412.5
1997,Price
267,402
1997,Price
266,395
1997,Price
265,395
1997,Price
262,400
1997,Price
261,410
1997,Price
260,415.25
1997,Price
259,417
1997,Price
258,418.5
1997,Price
255,420
1997,Price
254,422
1997,Price
253,425.75
1997,Price
252,408
1997,Price
251,399
1997,Price
248,382
1997,Price
247,378.5
1997,Price
246,395
1997,Price
245,408
1997,Price
244,413
1997,Price
241,417
1997,Price
240,432
1997,Price
239,436
1997,Price
238,434
1997,Price
234,457
1997,Price
233,460
1997,Price
232,463
1997,Price
231,465.5
1997,Price
226,482
1997,Price
225,488
1997,Price
224,495
1997,Price
223,489.75
1997,Price
220,482
1997,Price
219,489
1997,Price
218,500
1997,Price
217,472
1997,Price
216,463
1997,Price
213,441.5
1997,Price
212,444.5
1997,Price
211,444
1997,Price
210,445
1997,Price
209,453
1997,Price
206,464.5
1997,Price
205,471
1997,Price
204,475
1997,Price
203,466.5
1997,Price
202,480
1997,Price
199,462
1997,Price
198,442
1997,Price
197,446.75
1997,Price
196,443.75
1997,Price
195,439.75
1997,Price
192,446.75
1997,Price
191,459
1997,Price
190,448
1997,Price
189,441
1997,Price
188,442
1997,Price
185,437
1997,Price
184,437.5
1997,Price
183,443
1997,Price
182,442.5
1997,Price
181,438
1997,Price
178,439
1997,Price
177,443.75
1997,Price
176,454.25
1997,Price
175,454
1997,Price
174,420.5
1997,Price
171,418.25
1997,Price
170,425
1997,Price
169,425
1997,Price
168,418
1997,Price
167,397
1997,Price
164,382
1997,Price
163,373.25
1997,Price
162,365
1997,Price
161,358
1997,Price
160,344.75
1997,Price
157,347
1997,Price
156,345
1997,Price
155,346
1997,Price
154,350
1997,Price
153,351.5
1997,Price
150,352
1997,Price
149,351
1997,Price
148,349
1997,Price
147,347
1997,Price
146,345
1997,Price
143,346
1997,Price
142,345
1997,Price
141,344
1997,Price
140,351
1997,Price
139,356.5
1997,Price
136,359.75
1997,Price
135,360
1997,Price
134,355
1997,Price
133,347.75
1997,Price
132,373
1997,Price
129,366
1997,Price
127,369.5
1997,Price
126,371.5
1997,Price
125,372.5
1997,Price
122,380
1997,Price
120,375
1997,Price
119,357.5
1997,Price
118,356.75
1997,Price
115,358.5
1997,Price
114,358.25
1997,Price
113,360
1997,Price
112,348
1997,Price
111,344
1997,Price
107,323.25
1997,Price
105,324
1997,Price
102,325
1997,Price
101,326
1997,Price
100,326
1997,Price
99,331
1997,Price
97,330
1997,Price
94,336.5
1997,Price
93,343
1997,Price
92,340
1997,Price
91,328
1997,Price
90,330
1997,Price
87,345
1997,Price
86,351
1997,Price
85,358.5
1997,Price
84,360
1997,Price
80,361
1997,Price
79,360.75
1997,Price
78,364.75
1997,Price
77,363
1997,Price
76,368.75
1997,Price
73,362.75
1997,Price
72,360
1997,Price
71,359.5
1997,Price
70,363.25
1997,Price
69,375
1997,Price
65,405
1997,Price
64,375
1997,Price
63,372.75
1997,Price
62,392
1997,Price
60,385
1997,Price
59,365
1997,Price
58,359.5
1997,Price
57,351.75
1997,Price
56,355
1997,Price
55,360
1997,Price
52,367
1997,Price
51,369
1997,Price
50,373
1997,Price
49,378
1997,Price
48,382
1997,Price
45,383.5
1997,Price
44,381
1997,Price
43,365
1997,Price
42,362.5
1997,Price
41,355
1997,Price
38,354
1997,Price
37,353
1997,Price
36,358
1997,Price
35,354.5
1997,Price
34,355
1997,Price
31,360
1997,Price
30,367.5
1997,Price
29,372.5
1997,Price
28,368
1997,Price
27,359
1997,Price
24,349
1997,Price
22,348.5
1997,Price
21,346.5
1997,Price
20,344
1997,Price
17,350
1997,Price
16,373
1997,Price
15,363.75
1997,Price
14,364
1997,Price
13,360
1997,Price
10,360
1997,Price
9,352.75
1997,Price
8,357
1997,Price
7,353.75
1997,Price
6,347.5
1997,Price
3,341
1997,Price
2,332
1996,Price
1,340
1996,Price
359,336.25
1996,Price
358,338
1996,Price
355,343
1996,Price
354,333
1996,Price
353,333
1996,Price
352,328
1996,Price
351,321.75
1996,Price
348,312.75
1996,Price
347,319
1996,Price
346,317
1996,Price
345,306
1996,Price
344,303.5
1996,Price
341,305
1996,Price
340,294
1996,Price
339,276
1996,Price
338,274.5
1996,Price
337,285
1996,Price
334,291
1996,Price
333,282.5
1996,Price
332,283
1996,Price
331,293.5
1996,Price
330,295
1996,Price
327,320
1996,Price
326,322
1996,Price
325,325
1996,Price
324,322
1996,Price
323,322.75
1996,Price
320,322.75
1996,Price
319,328
1996,Price
318,330
1996,Price
315,328
1996,Price
312,320
1996,Price
311,313
1996,Price
310,311.5
1996,Price
309,310.25
1996,Price
306,321
1996,Price
305,315
1996,Price
304,315
1996,Price
303,325
1996,Price
302,330.25
1996,Price
299,329
1996,Price
298,332
1996,Price
297,330
1996,Price
296,328
1996,Price
292,323
1996,Price
291,319.75
1996,Price
290,323.25
1996,Price
289,321
1996,Price
288,325
1996,Price
285,330
1996,Price
284,325
1996,Price
283,314
1996,Price
282,310
1996,Price
281,300
1996,Price
278,316.5
1996,Price
277,318
1996,Price
275,317.5
1996,Price
274,317
1996,Price
271,327.25
1996,Price
270,330
1996,Price
269,334.25
1996,Price
268,331.5
1996,Price
267,337
1996,Price
264,341.5
1996,Price
263,347.5
1996,Price
262,347
1996,Price
257,350.25
1996,Price
256,353
1996,Price
255,354
1996,Price
254,354.5
1996,Price
253,354
1996,Price
250,359
1996,Price
248,354.25
1996,Price
247,362
1996,Price
246,360
1996,Price
243,361
1996,Price
242,362
1996,Price
240,354.25
1996,Price
239,352
1996,Price
236,349
1996,Price
235,346.5
1996,Price
234,340.5
1996,Price
233,337.75
1996,Price
232,343
1996,Price
229,352
1996,Price
227,350.75
1996,Price
226,352
1996,Price
225,353
1996,Price
222,356
1996,Price
221,358.75
1996,Price
220,360
1996,Price
219,362
1996,Price
218,360
1996,Price
215,360
1996,Price
214,348
1996,Price
213,343.75
1996,Price
212,340
1996,Price
211,344
1996,Price
208,341.75
1996,Price
207,344
1996,Price
206,344
1996,Price
205,356.5
1996,Price
204,329.5
1996,Price
201,322
1996,Price
200,327.25
1996,Price
199,324.75
1996,Price
198,335
1996,Price
197,340
1996,Price
194,348
1996,Price
193,350
1996,Price
192,347
1996,Price
191,345
1996,Price
190,348.25
1996,Price
187,348.25
1996,Price
186,352.5
1996,Price
185,359
1996,Price
184,362.5
1996,Price
183,363
1996,Price
180,362.75
1996,Price
179,363.25
1996,Price
178,364
1996,Price
177,362
1996,Price
176,361.5
1996,Price
173,371
1996,Price
172,374
1996,Price
171,380
1996,Price
170,378
1996,Price
169,398.75
1996,Price
166,360
1996,Price
165,333
1996,Price
164,329.75
1996,Price
163,322
1996,Price
162,325.75
1996,Price
159,316.75
1996,Price
158,317
1996,Price
157,310
1996,Price
156,305
1996,Price
155,306
1996,Price
152,305
1996,Price
151,305
1996,Price
150,303.25
1996,Price
149,299.25
1996,Price
148,300.5
1996,Price
145,305
1996,Price
144,292
1996,Price
143,297.5
1996,Price
142,300
1996,Price
141,302
1996,Price
138,307.5
1996,Price
137,312.5
1996,Price
136,297.5
1996,Price
135,290
1996,Price
134,285
1996,Price
131,287.5
1996,Price
130,295
1996,Price
129,292.5
1996,Price
127,295
1996,Price
124,292.5
1996,Price
123,292.5
1996,Price
121,290
1996,Price
117,292.5
1996,Price
116,295
1996,Price
115,292.5
1996,Price
114,280
1996,Price
113,300
1996,Price
109,297.5
1996,Price
108,290
1996,Price
107,287.5
1996,Price
106,280
1996,Price
103,275
1996,Price
102,275
1996,Price
101,282.5
1996,Price
100,285
1996,Price
99,282.5
1996,Price
96,280
1996,Price
95,275
1996,Price
94,277.5
1996,Price
93,277.5
1996,Price
89,257.5
1996,Price
87,255
1996,Price
86,255
1996,Price
85,262.5
1996,Price
82,262.5
1996,Price
81,262.5
1996,Price
79,262.5
1996,Price
78,260
1996,Price
75,272.5
1996,Price
74,267.5
1996,Price
73,265
1996,Price
72,260
1996,Price
71,270
1996,Price
68,277.5
1996,Price
67,285
1996,Price
66,277.5
1996,Price
64,280
1996,Price
61,282.5
1996,Price
60,287.5
1996,Price
59,297.5
1996,Price
58,300
1996,Price
57,300
1996,Price
54,285
1996,Price
53,287.5
1996,Price
51,290
1996,Price
50,282.5
1996,Price
47,277.5
1996,Price
46,280
1996,Price
45,277.5
1996,Price
44,262.5
1996,Price
43,265
1996,Price
40,265
1996,Price
39,252
1996,Price
38,246
1996,Price
37,246
1996,Price
36,240
1996,Price
33,235
1996,Price
32,223
1996,Price
31,218
1996,Price
30,218
1996,Price
29,214
1996,Price
25,214
1996,Price
24,205
1996,Price
23,205
1996,Price
22,202
1996,Price
19,205
1996,Price
18,206
1996,Price
17,205
1996,Price
16,205
1996,Price
15,204
1996,Price
12,202
1996,Price
11,202
1996,Price
